start_year,region_ind,incident_number,avrh_mean,wind_med,erc_med,rain_sum,region,state,incident_name,cause,dominant_strategy_25_s,dominant_strategy_50_s,dominant_strategy_75_s,subdom_strategy,start_date,controlled_date,duration,prim_threatened_aggregate,comm_threatened_aggregate,outb_threatened_aggregate,injuries_to_date_last,fatalities_last,latitude,longitude,start_day_of_year,control_year,control_day_of_year,gt_100,dom_strat_ind_75,dom_strat_ind_25,dom_strat_ind_50,station_verified_in_psa,hec,cause_ind,total_fire_region,total_fire_west
2009,1,WA-COA-304,39,6,18,0,Northwest,WA,milepost 38 fire,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/16/2009,9/20/2009,5,0,0,0,3,0,48,-119,259,2009,263,1,0,0,0,453002,779,0,52,419
2009,1,OR-BUD-9209,47,6,10,1,Northwest,OR,stoney spring,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/5/2009,8/8/2009,4,0,0,0,0,0,42,-118,217,2009,220,1,0,0,0,353520,188,0,52,419
2009,1,WA-NES-1262,32,10,20,0,Northwest,WA,oden road,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/21/2009,8/30/2009,10,120,0,0,3,0,48,-120,233,2009,242,1,0,0,0,452040,3888,0,52,419
2009,1,WA-YAA-001,51,7,15,0,Northwest,WA,ahtanum #1,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/4/2009,10/7/2009,4,0,0,0,0,0,47,-121,277,2009,280,1,0,0,0,452306,1113,0,52,419
2009,1,OR-WNF-090415,46,6,18,0,Northwest,OR,lobert,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/13/2009,9/18/2009,6,24,4,24,0,0,43,-122,256,2009,261,1,0,0,0,353310,47,0,52,419
2009,1,WA-COA-0272,52,10,16,1,Northwest,WA,milepost 281,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/1/2009,9/7/2009,7,39,0,0,0,0,48,-120,244,2009,250,1,0,0,0,452040,126,0,52,419
2009,1,OR-PRD-0305,50,6,16,0,Northwest,OR,rapids,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/7/2009,7/9/2009,3,0,0,0,0,0,45,-121,188,2009,190,1,0,0,0,351001,175,0,52,419
2009,1,OR-VAD-063,29,8,3,0,Northwest,OR,rhinehart butte ii,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/2/2009,8/4/2009,3,0,0,0,0,0,44,-117,214,2009,216,1,0,0,0,353614,349,0,52,419
2009,1,OR-PRD-0889,43,10,14,0,Northwest,OR,ward canyon,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/11/2009,10/14/2009,4,3,0,15,0,0,45,-121,284,2009,287,1,0,0,0,351001,810,1,52,419
2009,1,OR-WWF-000329,43,4,63,2,Northwest,OR,long prong,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/26/2009,8/18/2009,24,0,0,69,0,0,46,-117,207,2009,230,1,0,0,0,101100,59,0,52,419
2009,1,OR-BUD-9277,55,8,8,0,Northwest,OR,#9277,H,Other,Other,Other,Confine,9/29/2009,9/30/2009,2,0,0,0,0,0,43,-118,272,2009,273,1,0,0,0,353526,340,1,52,419
2009,1,OR-VAD-082,34,8,18,0,Northwest,OR,pine ridge,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/3/2009,8/4/2009,2,0,0,0,0,0,44,-117,215,2009,216,1,0,0,0,353613,351,0,52,419
2009,1,WA-COA-265,36,7,20,0,Northwest,WA,concrete plant,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2009,9/1/2009,6,150,25,0,2,0,48,-119,239,2009,244,1,0,0,0,453002,114,0,52,419
2009,1,OR-LAD-090198,34,5,22,0,Northwest,OR,well,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/31/2009,8/2/2009,3,0,0,0,0,0,43,-121,212,2009,214,1,0,0,0,353428,145,0,52,419
2009,1,WA-SES-000771,45,8,16,0,Northwest,WA,discovery,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/30/2009,8/14/2009,16,0,0,0,0,0,47,-120,211,2009,226,1,0,0,0,453102,1732,0,52,419
2009,1,OR-95S-00001,49,7,17,0,Northwest,OR,microwave,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2009,9/4/2009,9,520,15,220,1,0,46,-121,239,2009,247,1,0,0,0,350919,496,0,52,419
2009,1,OR-OCF-000120,58,1,18,0,Northwest,OR,0123 geneva 6,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/29/2009,6/1/2009,4,0,0,0,0,0,44,-121,149,2009,152,1,0,0,0,352620,42,0,52,419
2009,1,OR-952S-000124,47,9,2,0,Northwest,OR,twelve mile,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/6/2009,7/8/2009,3,0,0,0,0,0,43,-119,187,2009,189,1,0,0,0,353525,215,0,52,419
2009,1,OR-952S-000148,33,6,20,0,Northwest,OR,mcginnis creek,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/24/2009,8/3/2009,11,44,0,122,4,0,45,-120,205,2009,215,1,0,0,0,352208,1383,0,52,419
2009,1,OR-WSA-079,45,6,16,0,Northwest,OR,box canyon,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/4/2009,8/31/2009,28,12,0,0,5,0,45,-121,216,2009,243,1,0,0,0,352110,347,0,52,419
2009,1,WA-WFS-006,43,9,3,0,Northwest,WA,texas lake,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/21/2009,8/22/2009,2,0,0,0,0,0,47,-118,233,2009,234,1,0,0,0,453601,480,0,52,419
2009,1,WA-OWF-1078,42,4,17,0,Northwest,WA,preston-fox,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/4/2009,10/11/2009,8,0,0,0,0,0,48,-120,277,2009,284,1,0,0,0,452134,595,1,52,419
2009,1,WA-SES-526,33,11,18,0,Northwest,WA,oak creek,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/15/2009,7/17/2009,3,10,0,1,0,0,47,-121,196,2009,198,1,0,0,0,452306,61,1,52,419
2009,1,OR-PRD-000147,40,10,16,0,Northwest,OR,green grass,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,5/30/2009,6/3/2009,5,0,0,0,0,0,45,-121,150,2009,154,1,0,0,0,350915,405,0,52,419
2010,1,OR-VAD-0030,41,5,9,0,Northwest,OR,indian forks,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,6/29/2010,6/30/2010,2,0,0,0,0,0,43,-118,180,2010,181,1,0,0,0,353612,154,0,36,333
2010,1,WA-OWF-000346,50,4,13,1,Northwest,WA,wenatchee river complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/30/2010,8/4/2010,6,420,0,450,1,0,48,-120,211,2010,216,1,0,0,0,452134,836,0,36,333
2010,1,WA-WFS-110,53,6,3,0,Northwest,WA,baird springs,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/10/2010,9/13/2010,4,10,0,0,0,0,47,-120,253,2010,256,1,0,0,0,452601,3114,0,36,333
2010,1,OR-LAD-000267,34,7,18,0,Northwest,OR,round valley,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/15/2010,8/19/2010,5,0,0,0,0,0,42,-121,227,2010,231,1,0,0,0,353328,66,0,36,333
2010,1,OR-WSA-075,53,6,13,2,Northwest,OR,white lightning complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/17/2010,9/20/2010,35,124,0,40,1,0,45,-121,229,2010,263,1,0,0,0,350917,13466,0,36,333
2010,1,WA-COA-163,35,2,15,0,Northwest,WA,buffalo lake,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2010,8/29/2010,3,3,0,0,0,0,48,-119,239,2010,241,1,0,0,0,453002,166,1,36,333
2010,1,WA-PCS-0052,53,2,41,0,Northwest,WA,hilltop,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/14/2010,8/23/2010,10,0,0,0,3,0,46,-122,226,2010,235,1,0,0,0,451921,45,0,36,333
2010,1,OR-PRD-0597,33,8,19,0,Northwest,OR,devil's half acre,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/18/2010,8/27/2010,10,0,0,0,0,0,45,-121,230,2010,239,1,0,0,0,351001,504,0,36,333
2010,1,OR-PRD-0614,33,7,19,0,Northwest,OR,lower deschutes complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/19/2010,8/27/2010,9,14,4,10,0,0,46,-121,231,2010,239,1,0,0,0,351001,3766,0,36,333
2010,1,OR-PRD-000385,36,6,17,0,Northwest,OR,buckhorn complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/27/2010,7/31/2010,5,0,0,6,0,0,45,-120,208,2010,212,1,0,0,0,350915,1857,0,36,333
2010,1,OR-DEF-000476,57,4,12,0,Northwest,OR,rooster rock,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/2/2010,8/15/2010,14,260,0,0,0,0,44,-122,214,2010,227,1,0,0,0,352620,2483,0,36,333
2010,1,OR-SHR-100262,41,9,17,0,Northwest,OR,poker jim ridge,U,Full Suppression,Other,Other,Point Zone Protection,8/5/2010,8/7/2010,3,0,0,0,1,0,43,-120,217,2010,219,1,0,0,0,353424,1276,0,36,333
2010,1,OR-RSF-010232,58,5,48,2,Northwest,OR,oak flat,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/13/2010,9/20/2010,39,68,0,181,2,0,42,-124,225,2010,263,1,0,0,0,353114,3033,0,36,333
2010,1,WA-SPA-000001,42,8,10,0,Northwest,WA,line fire,U,Full Suppression,Full Suppression,Other,Point Zone Protection,7/12/2010,7/18/2010,7,15,0,0,0,0,48,-118,193,2010,199,1,0,0,0,452918,373,0,36,333
2010,1,WA-NES-000711,60,5,45,1,Northwest,WA,slide creek fire,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2010,9/1/2010,7,275,0,0,3,0,48,-118,238,2010,244,1,0,0,0,453416,401,0,36,333
2010,1,WA-WFS-106,48,7,13,0,Northwest,WA,eureka fire,H,Full Suppression,Other,Other,Point Zone Protection,8/6/2010,8/8/2010,3,4,14,0,0,0,46,-119,218,2010,220,1,0,0,0,453201,8750,1,36,333
2010,1,WA-WFS-109,39,10,2,0,Northwest,WA,hubbard fire,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2010,8/29/2010,4,52,0,0,0,0,46,-118,238,2010,241,1,0,0,0,453601,4654,0,36,333
2010,1,OR-KLR-100267,37,4,19,0,Northwest,OR,hay,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/14/2010,10/22/2010,9,14,4,10,0,0,43,-122,287,2010,295,1,0,0,0,353343,1248,1,36,333
2010,1,WA-WFS-102,33,9,16,0,Northwest,WA,cowiche mill fire,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/18/2010,7/21/2010,4,390,3,0,3,0,47,-121,199,2010,202,1,0,0,0,452306,2361,0,36,333
2010,1,WA-SES-249,46,5,14,2,Northwest,WA,swakane,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/10/2010,8/10/2010,32,96,0,49,0,0,48,-120,191,2010,222,1,0,0,0,452134,7807,1,36,333
2010,1,WA-NES-707,48,2,13,1,Northwest,WA,fish hatchery,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2010,9/2/2010,8,81,0,34,2,0,49,-119,238,2010,245,1,0,0,0,452511,270,0,36,333
2010,1,WA-HANN-0742,41,12,34,0,Northwest,WA,fftf,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2010,8/19/2010,19,0,0,0,0,0,37,-119,213,2010,231,1,0,0,0,44511,512,0,36,333
2010,1,WA-NCP-000005,59,5,52,2,Northwest,WA,rainbow bridge,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/29/2010,8/5/2010,8,1245,36,300,0,0,48,-121,210,2010,217,1,0,0,0,452121,1502,0,36,333
2010,1,OR-PRD-0572,32,7,19,0,Northwest,OR,fall canyon,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/17/2010,8/27/2010,11,0,0,0,0,0,46,-121,229,2010,239,1,0,0,0,351001,1094,0,36,333
2010,1,OR-PRD-0746,48,6,14,1,Northwest,OR,cougar mountain,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/15/2010,10/7/2010,23,0,0,0,0,0,44,-119,258,2010,280,1,0,0,0,352208,836,0,36,333
2010,1,OR-BUD-1199,34,7,15,0,Northwest,OR,lamb ranch,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/13/2010,9/16/2010,4,0,0,0,0,0,44,-118,256,2010,259,1,0,0,0,353522,130,0,36,333
2010,1,OR-WIF-000182,65,3,30,2,Northwest,OR,scott mountain,L,Full Suppression,Full Suppression,Other,Point Zone Protection,8/19/2010,9/14/2010,27,0,0,0,2,0,44,-122,231,2010,257,1,1,0,0,352554,1402,0,36,333
2010,1,WA-PCS-0035,52,2,32,0,Northwest,WA,speelyai,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/24/2010,7/28/2010,5,8,0,8,0,0,46,-122,205,2010,209,1,0,0,0,451921,44,0,36,333
2010,1,WA-GNRN-101,53,14,2,0,Northwest,WA,spanish castle fire,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/4/2010,7/5/2010,2,50,0,0,0,0,47,-120,185,2010,186,1,0,0,0,452601,1000,1,36,333
2011,1,OR-PRD-0614,50,5,62,0,Northwest,OR,dead dog,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2011,9/1/2011,8,0,0,0,0,0,45,-120,237,2011,244,1,0,0,0,352207,531,0,56,565
2011,1,OR-UPF-110278,65,4,36,2,Northwest,OR,umpqua complex,L,Full Suppression,Full Suppression,Other,Point Zone Protection,9/8/2011,10/18/2011,41,0,0,0,1,0,43,-122,251,2011,291,1,1,0,0,353038,413,0,56,565
2011,1,OR-VAD-083,25,5,21,0,Northwest,OR,clarks butte,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2011,8/12/2011,7,0,0,6,0,0,43,-118,218,2011,224,1,0,0,0,353612,5382,0,56,565
2011,1,OR-712-012511,63,6,38,0,Northwest,OR,north river road,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/18/2011,8/20/2011,3,0,0,0,1,0,42,-123,230,2011,232,1,0,0,0,353120,229,0,56,565
2011,1,OR-VAD-0116,24,7,23,0,Northwest,OR,west little fire,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/24/2011,8/29/2011,6,0,0,1,0,0,42,-117,236,2011,241,1,0,0,0,353612,1753,0,56,565
2011,1,OR-LAD-110652,44,6,17,0,Northwest,OR,ana complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/8/2011,8/21/2011,14,14,2,0,0,0,43,-121,220,2011,233,1,0,0,0,353428,113,0,56,565
2011,1,OR-LAD-110690,44,6,19,0,Northwest,OR,buffalo,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/8/2011,9/22/2011,15,0,0,0,0,0,43,-121,251,2011,265,1,0,0,0,353428,567,0,56,565
2011,1,OR-PRD-000430,46,5,17,0,Northwest,OR,four mile canyon,N,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/22/2011,8/24/2011,3,0,0,0,0,0,46,-121,234,2011,236,1,0,0,0,351001,562,0,56,565
2011,1,OR-BUD-10178,24,9,18,0,Northwest,OR,smyth creek,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2011,9/14/2011,21,2,0,0,0,0,43,-119,237,2011,257,1,0,0,0,353511,782,0,56,565
2011,1,WA-WFS-206,56,11,12,0,Northwest,WA,wishram ii,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/29/2011,8/31/2011,3,60,5,15,0,0,46,-121,241,2011,243,1,0,0,0,452404,4455,0,56,565
2011,1,OR-PRD-000511,34,7,20,0,Northwest,OR,hancock complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/24/2011,9/15/2011,23,96,0,324,0,0,45,-120,236,2011,258,1,0,0,0,350915,23309,0,56,565
2011,1,OR-VAD-00041,46,4,9,0,Northwest,OR,whitehorse,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/15/2011,7/16/2011,2,0,0,0,0,0,43,-118,196,2011,197,1,0,0,0,353612,225,0,56,565
2011,1,WA-OWF-000323,35,4,18,0,Northwest,WA,tumwater canyon,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/18/2011,8/22/2011,5,20,2,2,0,0,48,-121,230,2011,234,1,0,0,0,452134,186,0,56,565
2011,1,WA-WFS-201,60,7,2,0,Northwest,WA,road 29 fire,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/25/2011,7/26/2011,2,1,0,3,0,0,47,-119,206,2011,207,1,0,0,0,452601,1215,1,56,565
2011,1,WA-NES-498,49,4,12,0,Northwest,WA,maryls road,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/9/2011,8/12/2011,4,52,0,0,0,0,49,-119,221,2011,224,1,0,0,0,452038,166,0,56,565
2011,1,OR-BUD-10184,28,5,19,0,Northwest,OR,lauserica,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/26/2011,9/15/2011,21,0,0,0,0,0,43,-119,238,2011,258,1,0,0,0,353521,248,0,56,565
2011,1,OR-952S-010135,31,8,19,0,Northwest,OR,theimer #2,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/21/2011,8/24/2011,4,0,0,0,0,0,45,-119,233,2011,236,1,0,0,0,352332,112,1,56,565
2011,1,WA-YAA-0079,59,10,9,0,Northwest,WA,high bridge,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/24/2011,7/27/2011,4,0,0,0,2,0,46,-121,205,2011,208,1,0,0,0,452408,171,0,56,565
2011,1,WA-SES-428,34,8,22,0,Northwest,WA,monastery complex,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/7/2011,9/16/2011,10,915,6,0,10,0,46,-121,250,2011,259,1,0,0,0,452408,1468,1,56,565
2011,1,OR-BUD-10240,40,20,21,0,Northwest,OR,catlow,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,10/1/2011,10/2/2011,2,1,0,12,0,0,43,-119,274,2011,275,1,0,0,0,353516,2145,0,56,565
2011,1,OR-VAD-00057,22,8,20,0,Northwest,OR,jackie's butte,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/30/2011,7/31/2011,2,0,0,0,0,0,43,-118,211,2011,212,1,0,0,0,353612,365,0,56,565
2011,1,OR-PRD-000426,48,8,17,0,Northwest,OR,elk,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/22/2011,8/31/2011,10,0,0,0,0,0,45,-121,234,2011,243,1,0,0,0,352107,426,1,56,565
2011,1,WA-WFS-202,46,7,15,0,Northwest,WA,vansycle canyon,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/7/2011,8/10/2011,4,0,5,0,0,0,46,-119,219,2011,222,1,0,0,0,453201,1825,0,56,565
2011,1,OR-VAD-086,27,6,21,0,Northwest,OR,bogus fire,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2011,8/7/2011,2,0,0,0,0,0,43,-118,218,2011,219,1,0,0,0,353612,87,0,56,565
2011,1,OR-WSA-000093,48,5,15,0,Northwest,OR,webster,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/24/2011,9/1/2011,9,0,0,0,1,0,45,-121,236,2011,244,1,0,0,0,350917,608,0,56,565
2011,1,OR-LAD-110692,43,4,20,0,Northwest,OR,garden,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/8/2011,9/30/2011,23,11,0,10,1,0,43,-121,251,2011,273,1,0,0,0,353402,2595,0,56,565
2011,1,OR-VAD-000087,26,5,21,0,Northwest,OR,pascual 1,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2011,8/10/2011,5,30,0,0,0,0,43,-118,218,2011,222,1,0,0,0,353612,705,0,56,565
2011,1,OR-PRD-000314,39,9,18,0,Northwest,OR,deadman canyon,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2011,8/15/2011,15,11,0,5,0,0,45,-121,213,2011,227,1,0,0,0,350915,1370,0,56,565
2011,1,WA-NES-000662,34,8,20,0,Northwest,WA,salmon,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/29/2011,9/6/2011,9,160,0,60,0,0,48,-119,241,2011,249,1,0,0,0,452040,773,1,56,565
2011,1,OR-DEF-000818,49,6,16,0,Northwest,OR,wasco lake,H,Other,Other,Other,Confine,9/23/2011,9/29/2011,7,0,0,0,0,0,45,-122,266,2011,272,1,0,0,0,352110,81,1,56,565
2011,1,WA-NES-000786,39,12,17,0,Northwest,WA,barber mountain,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/18/2011,9/21/2011,4,10,0,0,1,0,49,-120,261,2011,264,1,0,0,0,452039,211,0,56,565
2011,1,OR-MHF-000382,51,3,14,1,Northwest,OR,dollar lake,L,Full Suppression,Full Suppression,Other,Point Zone Protection,8/27/2011,10/7/2011,42,368,0,128,0,0,45,-122,239,2011,280,1,1,0,0,350912,2552,0,56,565
2011,1,WA-WFS-205,43,12,3,0,Northwest,WA,bell plain complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/28/2011,8/31/2011,4,70,1,0,0,0,46,-117,240,2011,243,1,0,0,0,453601,1620,0,56,565
2011,1,WA-WFS-203,42,11,4,0,Northwest,WA,highway 17 fire,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/12/2011,8/14/2011,3,18,0,0,0,0,48,-119,224,2011,226,1,0,0,0,452601,243,0,56,565
2011,1,WA-SES-000257,32,4,18,0,Northwest,WA,washington creek,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/1/2011,8/10/2011,10,112,16,24,0,0,48,-120,213,2011,222,1,0,0,0,452035,106,0,56,565
2011,1,WA-WFS-204,38,6,21,0,Northwest,WA,washington flats,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/21/2011,8/23/2011,3,30,0,0,0,0,48,-119,233,2011,235,1,0,0,0,453002,446,0,56,565
2011,1,OR-PRD-0615,50,5,61,0,Northwest,OR,incident 615,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2011,9/2/2011,9,0,0,0,0,0,45,-120,237,2011,245,1,0,0,0,352207,223,0,56,565
2011,1,OR-WSA-0065,45,6,14,1,Northwest,OR,4612 udc,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/7/2011,9/10/2011,66,0,0,22,0,0,45,-121,188,2011,253,1,0,0,0,350917,532,1,56,565
2011,1,OR-VAD-124,29,8,20,0,Northwest,OR,vines hill,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/25/2011,8/28/2011,4,0,0,0,0,0,44,-117,237,2011,240,1,0,0,0,353613,499,0,56,565
2011,1,OR-WWF-000848,23,1,85,0,Northwest,OR,chicken hill,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/5/2011,9/14/2011,10,0,0,0,0,0,45,-118,248,2011,257,1,0,0,0,352126,49,0,56,565
2011,1,WA-COA-0085,39,7,10,0,Northwest,WA,kwei kwei creek,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2011,8/8/2011,3,0,0,0,0,0,48,-119,218,2011,220,1,0,0,0,452510,248,1,56,565
2011,1,OR-RSF-P6GEX3,36,4,73,0,Northwest,OR,little butte,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/5/2011,9/14/2011,10,6,0,6,0,0,42,-122,248,2011,257,1,0,0,0,353230,189,0,56,565
2011,1,OR-PRD-000431,46,5,17,0,Northwest,OR,free bridge 2,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/22/2011,8/24/2011,3,0,0,0,0,0,46,-121,234,2011,236,1,0,0,0,351001,612,0,56,565
2011,1,OR-BUD-10221,31,12,22,0,Northwest,OR,buckskin,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/15/2011,10/4/2011,20,4,0,4,0,0,42,-118,258,2011,277,1,0,0,0,353520,2145,0,56,565
2011,1,OR-BUD-10167,27,9,16,0,Northwest,OR,dsl complex,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/24/2011,8/28/2011,36,0,0,0,0,0,43,-118,205,2011,240,1,0,0,0,353511,2819,0,56,565
2011,1,OR-97S-000017,35,8,21,0,Northwest,OR,elephant rock,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/27/2011,8/30/2011,4,0,0,0,0,0,46,-118,239,2011,242,1,0,0,0,351417,132,0,56,565
2011,1,OR-VAD-000084,26,7,21,0,Northwest,OR,crooked creek,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2011,8/8/2011,3,0,0,0,0,0,43,-118,218,2011,220,1,0,0,0,353612,95,0,56,565
2011,1,WA-OLF-000124,68,2,18,20,Northwest,WA,big hump,H,Other,Other,Other,Point Zone Protection,8/31/2011,10/27/2011,58,100,0,50,0,0,48,-123,243,2011,300,1,0,0,0,450911,504,1,56,565
2011,1,OR-OCF-000815,37,12,20,0,Northwest,OR,alder springs,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,9/22/2011,9/27/2011,6,10,0,6,2,0,44,-121,265,2011,270,1,0,0,0,352107,587,1,56,565
2011,1,OR-VAD-085,33,6,3,0,Northwest,OR,jordan craters,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/6/2011,8/7/2011,2,0,0,0,0,0,43,-117,218,2011,219,1,0,0,0,353614,227,0,56,565
2011,1,OR-VAD-000061,31,7,20,0,Northwest,OR,sand springs,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,7/31/2011,8/3/2011,4,0,0,0,0,0,43,-118,212,2011,215,1,0,0,0,353612,2504,0,56,565
2012,1,OR-DEF-000453,40,4,20,0,Northwest,OR,ice cave,H,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/17/2012,8/23/2012,7,0,0,0,0,0,44,-121,230,2012,236,1,0,0,0,352618,49,1,72,648
2012,1,OR-VAD-000145,27,5,22,0,Northwest,OR,sardine,L,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/18/2012,8/23/2012,6,3,0,4,0,0,45,-118,231,2012,236,1,0,0,0,352123,2457,0,72,648
2012,1,WA-SPD-50310,32,1,8,0,Northwest,WA,antoine 2,U,Full Suppression,Full Suppression,Full Suppression,Full Suppression,8/5/2012,8/9/2012,5,108,2,0,0,0,48,-120,218,2012,222,1,0,0,0,452035,2767,0,72,648
